o	O
ti	O
sun	O
mo	O
ibo	O
aare	O
ni	O
ajo	O
adajo	O
orile	O
ede	O
naijiria	B-LOC
nigerian	B-ORG
bar	I-ORG
association	I-ORG
pe	O
ni	O
""""""""""	O
awose	O
ikolu	O
ni	O
lemolemo	O
ni	O
ori	O
awon	O
agba	O
eka	O
ijoba	O
mejeeji	O
ti-ko-gbarale	O
ijoba	O
""""""""""	O
ni	O
abe	O
isakoso	O
buhari	B-PER
.	O
	
abubakar	B-PER
,	O
ni	O
ona	O
keji	O
,	O
n	O
duro	O
lori	O
""""""""""	O
igbekele	O
""""""""""	O
awon	O
""""""""""	O
egbelemuku	O
okowo	O
ti	O
o	O
ni	O
ere	O
lorii	O
re	O
""""""""""	O
.	O
	
biotiwukiori	O
,	O
o	O
ni	O
lati	O
ba	O
agbara	O
iwalorioye	O
afigagbaga	O
re	O
takongbon	O
.	O
	
eni	O
yoowu	O
ti	O
o	O
ba	O
gbegba-oroke	O
ninu	O
idije	O
si	O
ipo	O
aare	O
odun	B-DATE
2019	I-DATE
ni	O
ise	O
imugbooro	O
oro	O
aje	O
,	O
aabo	O
ni	O
aarin	O
ilu	O
,	O
atunto	O
agbara	O
ati	O
imukari	O
agbara	O
,	O
ati	O
iselu	O
eleyameya	O
lati	O
se	O
.	O
	
""""""""""	O
e	O
ye	O
e	O
pa	O
awon	O
obinrin	O
""""""""""	O
–	O
ipolongo	O
tuntun	O
ti	O
o	O
n	O
tako	O
ijiya	O
inu	O
igbeyawo	O
ni	O
angola	B-LOC
.	O
	
nigba	O
ti	O
won	O
ba	O
oku	O
agbejoro	O
ti	O
o	O
je	O
eni	O
odun	B-DATE
26	I-DATE
,	O
carolina	B-PER
joaquim	I-PER
de	I-PER
sousa	I-PER
da	I-PER
silva	I-PER
ninu	O
ilee	O
re	O
ni	O
ojo	B-DATE
3	I-DATE
,	O
osu	B-DATE
ope	I-DATE
odun	I-DATE
2018	I-DATE
,	O
oko	O
re	O
jewo	O
oran	O
naa	O
,	O
o	O
si	O
di	O
ero	O
ahamo	O
eka	O
ti	O
o	O
n	O
se	O
iwadii	O
iwa	O
odaran	O
ti	O
angola	B-LOC
ti	O
a	O
mo	O
si	O
sic	B-ORG
.	O
	
laaarin	O
ose	B-DATE
kan	I-DATE
naa	O
,	O
iroyin	O
iku	O
obinrin	O
kan	O
ni	O
o	O
jade	O
lati	O
ile-ise	O
amohun-maworan	O
gbogboogbo	O
orile-ede	O
angola	B-LOC
ti	O
o	O
ni	O
wipe	O
orekunrin	O
igba-kan-ri	O
obinrin	O
naa	O
ni	O
o	O
gun	O
un	O
pa	O
.	O
	
awon	O
oran	O
iwa	O
odaranmoran	O
yii	O
ti	O
mu	O
opolopo	O
awon	O
obinrin	O
ni	O
orile-ede	O
angola	B-LOC
duro	O
girigiri	O
,	O
eyi	O
si	O
fa	O
ipolongo	O
tuntun	O
kan	O
ti	O
o	O
n	O
tako	O
ijiya	O
abele	O
ti	O
won	O
pe	O
akorii	O
re	O
ni	O
""""""""""	O
e	O
ye	O
e	O
pa	O
awon	O
obinrin	O
""""""""""	O
ti	O
egbe	O
ondjango	O
ti	O
o	O
je	O
ajo	O
ajafuneto	O
obinrin	O
ti	O
ki	O
i	O
se	O
ti	O
ijoba	O
se	O
agbekalee	O
re	O
.	O
	
won	O
se	O
amulo	O
facebook	B-ORG
gege	O
bi	O
ohun	O
elo	O
ikorajo	O
won	O
erongba	O
won	O
ni	O
lati	O
je	O
ki	O
awon	O
eniyan	O
mo	O
nipa	O
awon	O
ijiya	O
obinrin	O
ni	O
orile-ede	O
angola	B-LOC
:	O
	
asiko	O
yii	O
je	O
eyi	O
ti	O
o	O
le	O
.	O
	
loooto	O
,	O
fun	O
awa	O
obinrin	O
opolopo	O
ojo	O
ni	O
o	O
le	O
ti	O
o	O
si	O
n	O
dun	O
eeyan	O
nitori	O
pe	O
a	O
si	O
wa	O
ni	O
ipo	O
ti	O
o	O
je	O
pe	O
a	O
maa	O
n	O
yera	O
fun	O
ijiya	O
lona	O
kan	O
tabi	O
omiran	O
.	O
	
laipe	O
yii	O
gan-an	O
paapaa	O
,	O
o	O
dunni	O
lati	O
maa	O
koju	O
awon	O
ihuwasi	O
ti	O
o	O
n	O
jade	O
leyin	O
oro	O
ti	O
carolina	B-PER
.	O
	
loooto	O
ni	O
ijiya	O
awon	O
obinrin	O
,	O
o	O
wa	O
	
ki	O
i	O
se	O
ohun	O
ti	O
o	O
kan	O
wa	O
lori	O
awon	O
ajafuneto	O
obinrin	O
,	O
ki	O
i	O
si	O
i	O
se	O
oro	O
agbelero	O
tabi	O
oro	O
ofifo	O
,	O
loooto	O
ni	O
!	O
o	O
seni	O
laaanu	O
pe	O
ti	O
carolina	B-PER
kun	O
isiro	O
ti	O
o	O
ti	O
wa	O
nile	O
,	O
opo	O
oran	O
bayii	O
ti	O
waye	O
ki	O
tire	O
o	O
to	O
sele	O
ti	O
awon	O
eniyan	O
gbo	O
si	O
,	O
bee	O
si	O
ni	O
egbeegberun	O
awon	O
oran	O
miiran	O
ti	O
awon	O
eeyan	O
o	O
mo	O
si	O
,	O
o	O
je	O
isoro	O
kan	O
ti	O
o	O
ti	O
wa	O
nibe	O
lenu	O
ona	O
niwaju	O
wa	O
.	O
	
o	O
si	O
je	O
isoro	O
ti	O
o	O
n	O
ro	O
ti	O
ibase	O
laaarin	O
tokotaya	O
–	O
isoro	O
atilewa	O
ni	O
.	O
	
eto	O
ipile	O
kan	O
wa	O
ti	O
o	O
n	O
pase	O
ti	O
o	O
si	O
n	O
re	O
awon	O
obinrin	O
sile	O
si	O
ipo	O
eyin	O
ti	O
eyi	O
si	O
so	O
won	O
di	O
olufaragba	O
ijiya	O
lorisirisi	O
ati	O
ni	O
gbogbo	O
ona	O
.	O
	
eto	O
fifi	O
ako	O
se	O
olori	O
yii	O
ti	O
o	O
ti	O
ko	O
wa	O
lorun	O
tipe	O
ti	O
opolopo	O
si	O
n	O
ko	O
pe	O
ko	O
ri	O
bee	O
–	O
iyen	O
ko	O
si	O
se	O
e	O
ri	O
–	O
ohun	O
ti	O
o	O
n	O
se	O
re	O
e:	O
o	O
n	O
soni	O
di	O
alaabo-ara	O
,	O
o	O
n	O
ba	O
aye	O
awon	O
obinrin	O
je	O
,	O
bee	O
lo	O
n	O
pani	O
.	O
	
awa	O
obinrin	O
lokookan	O
ati	O
apapoo	O
wa	O
,	O
a	O
maa	O
tesiwaju	O
lati	O
maa	O
pariwo	O
ki	O
""""""""""	O
e	O
yee	O
pa	O
wa	O
""""""""""	O
ki	O
e	O
si	O
""""""""""	O
yee	O
se	O
wa	O
lese	O
""""""""""	O
.	O
	
a	O
n	O
fe	O
awon	O
ofin	O
ti	O
yoo	O
daabo	O
bo	O
wa	O
ti	O
won	O
yoo	O
si	O
kun	O
oju	O
iwon	O
,	O
a	O
fe	O
awon	O
eto	O
amulo	O
gbogboogbo	O
ti	O
yoo	O
mu	O
aponle	O
wa	O
lo	O
si	O
awon	O
itakuroso	O
ati	O
awon	O
idasile	O
.	O
	
a	O
fe	O
awujo	O
ti	O
eru	O
atijade	O
o	O
ti	O
ni	O
ba	O
wa!	O
a	O
maa	O
tesiwaju	O
lati	O
beere	O
fun	O
awujo	O
ti	O
a	O
oo	O
ti	O
ni	O
ominira	O
ti	O
ara	O
,	O
ominira	O
imolara	O
ominira	O
irin	O
ati	O
ominira	O
rironu	O
bi	O
a	O
se	O
fe	O
.	O
	
a	O
maa	O
tesiwaju	O
lati	O
beere	O
fun	O
awujo	O
ti	O
a	O
ti	O
le	O
gbaye	O
pelu	O
aabo	O
to	O
peye	O
.	O
	
bee	O
,	O
ipolongo	O
yii	O
mu	O
esi	O
ti	O
o	O
n	O
takoni	O
wa	O
lati	O
odo	O
awon	O
okunrin	O
kan	O
ti	O
won	O
ri	O
idi	O
fun	O
idalare	O
fun	O
irukerudo	O
fifi	O
iya	O
je	O
obinrin	O
.	O
	
won	O
pe	O
ipolongo	O
won	O
ni	O
""""""""""	O
e	O
ye	O
e	O
da	O
wa	O
""""""""""	O
won	O
gba	O
pe	O
iwa	O
odale	O
je	O
idi	O
ti	O
o	O
to	O
lati	O
maa	O
fiya	O
je	O
obinrin	O
.	O
	
biotilejepe	O
ero	O
won	O
o	O
ti	O
i	O
maa	O
rinle	O
,	O
olorin	O
angola	B-LOC
,	O
gill	B-PER
slows	I-PER
allen	I-PER
russell	I-PER
naa	O
soro	O
;	O
	
e	O
ye	O
e	O
da	O
elomiran	O
e	O
jowo	O
a	O
o	O
fe	O
alaisododo	O
aya	O
mo	O
.	O
	
a	O
n	O
ke	O
tantan	O
eyin	O
obinrin	O
bi	O
e	O
ko	O
ba	O
nifee	O
wa	O
mo	O
,	O
e	O
beere	O
fun	O
ituka	O
ki	O
e	O
to	O
.	O
	
maa	O
da	O
wa	O
e	O
maa	O
lo	O
.	O
	
onimo	O
awujo	O
mbangula	B-PER
kemba	I-PER
soro	O
tako	O
oju	O
ti	O
won	O
fi	O
wo	O
oro	O
yii	O
,	O
o	O
tenumoo	O
pe	O
won	O
o	O
gbodo	O
fi	O
ifiyajeni	O
yanju	O
isoro	O
ninu	O
igbeyawo	O
.	O
	
angola	B-LOC
fi	O
idi	O
ofin	O
ti	O
o	O
n	O
de	O
ifiyajeni	O
ti	O
won	O
mo	O
si	O
mule	O
ni	O
odun	B-DATE
2011	I-DATE
ti	O
o	O
n	O
so	O
oniruuru	O
ifiyajeni	O
abele	O
di	O
iwa	O
odaran	O
ni	O
gbangba	O
.	O
	
sibesibe	O
,	O
idajo	O
ofin	O
yii	O
ko	O
le	O
to	O
,	O
itimole	O
odun	B-DATE
meji	I-DATE
si	O
mejo	O
.	O
	
sizaltina	B-PER
cutaia	I-PER
,	O
ti	O
i	O
se	O
ajijangbara	O
ati	O
ajafetoo	O
obinrin	O
ni	O
angola	B-LOC
;	O
	
ti	O
o	O
je	O
ilumooka	O
fun	O
isee	O
re	O
lori	O
eto	O
obinrin	O
beere	O
fun	O
isamulo	O
ofin	O
naa	O
lori	O
awon	O
gbagede	O
itakuroso	O
lori	O
ero-alatagba	O
:	O
	
afikun	O
odun	O
ewon	O
ko	O
to	O
,	O
arabinrin	O
igba-keji	O
aare	O
mpla	B-ORG
[	O
ajo	O
awon	O
eniyan	O
to	O
fe	O
idasile	O
angola	B-LOC
]	O
,	O
o	O
nilo	O
ki	O
orile-ede	O
se	O
idasile	O
awon	O
ilana	O
atilewa	O
ti	O
yoo	O
koju	O
ipanilara	O
–	O
awon	O
ohun	O
ti	O
won	O
fara	O
mo	O
ni	O
2007	B-DATE
nipa	O
ajoso	O
ilana	O
maputo	B-LOC
ni	O
lati	O
di	O
sise	O
.	O
	
bakan	O
naa	O
ni	O
ti	O
eyi	O
,	O
o	O
nilo	O
ki	O
won	O
se	O
idasile	O
ofin	O
aropo	O
ti	O
yoo	O
mu	O
eto	O
awon	O
obinrin	O
rinle	O
.	O
	
lara	O
eyi	O
ni	O
gbogbo	O
ofin	O
ti	O
o	O
de	O
obinrin	O
ni	O
ti	O
ibalopo	O
ati	O
eto	O
omo	O
bibi	O
wa	O
.	O
	
ko	O
si	O
iwulo	O
isoro	O
tako	O
ijiya	O
abele	O
ki	O
o	O
wa	O
di	O
eyin	O
wa	O
ki	O
a	O
maa	O
se	O
igbeleyin	O
awon	O
ofin	O
ti	O
o	O
fi	O
ase	O
fun	O
agbofinro	O
lati	O
yeye	O
obirin	O
ni	O
titi	O
ni	O
ojumo	O
,	O
ko	O
ba	O
ara	O
mu	O
!	O
ko	O
wulo	O
ki	O
a	O
maa	O
soro	O
tako	O
ijiya	O
abele	O
ki	O
a	O
si	O
tun	O
maa	O
gbeleyin	O
asaro	O
inawo	O
ti	O
ko	O
ni	O
se	O
aabo	O
eto	O
awujo	O
,	O
isuna	O
aito	O
ti	O
gbogbo	O
wa	O
mo	O
pe	O
ipa	O
odi	O
ni	O
o	O
n	O
ko	O
ninu	O
aye	O
awon	O
obinrin	O
.	O
	
o	O
se	O
pataki	O
ki	O
a	O
fi	O
ogbon	O
kun	O
awon	O
oro	O
naa	O
pelu	O
sise	O
gidi	O
.	O
	
e	O
fi	O
owo	O
yin	O
si	O
ibi	O
ti	O
enu	O
yin	O
wa	O
.	O
	
ajafetoo	O
obinrin	O
cecelia	B-PER
kitombe	I-PER
soro	O
si	O
awon	O
ti	O
o	O
n	O
se	O
atileyin	O
ibasepo	O
ti	O
o	O
niya	O
ninu	O
:	O
	
lara	O
wa	O
ti	O
a	O
n	O
tenumo	O
on	O
pe	O
o	O
poju	O
[	O
lati	O
soro	O
sita	O
tako	O
ijiya	O
abele	O
]	O
naa	O
ni	O
eni	O
ti	O
o	O
n	O
gba	O
awon	O
omobinrin	O
,	O
arabinrin	O
ati	O
ibatan	O
lobinrin	O
niyanju	O
lati	O
maa	O
fi	O
ara	O
da	O
ibasepo	O
ti	O
o	O
n	O
pani	O
lara	O
pelu	O
oro-etan	O
pe	O
oro	O
tokotaya	O
o	O
se	O
e	O
da	O
si	O
,	O
awon	O
miiran	O
a	O
ni	O
ki	O
o	O
tesiwaju	O
bee	O
,	O
bi	O
oro	O
lokolaya	O
se	O
ri	O
niyen	O
	
awon	O
kan	O
tile	O
ro	O
pe	O
obinrin	O
le	O
se	O
gbogbo	O
nnkan	O
sugbon	O
won	O
o	O
gbodo	O
gbagbe	O
""""""""""	O
ojuse	O
""""""""""	O
won	O
.	O
	
e	O
yee	O
pa	O
wa	O
!!!	O
	
ijamba	O
awon	O
ologun	O
mauritania	B-LOC
28	O
ti	O
won	O
pa	O
ni	O
ojo	O
ominira	O
ti	O
a	O
ko	O
so	O
.	O
	
ni	O
ojo	O
kejidinlogbon	O
osu	B-DATE
belu	I-DATE
odun	I-DATE
1990	I-DATE
,	O
awon	O
egbe	O
ologun	O
yegi	O
fun	O
okunrin	O
mejidinlogbon	O
ti	O
a	O
fi	O
ifarabale	O
sa	O
lokookan	O
lati	O
pa	O
ninu	O
ewon	O
laaarin	O
oru	O
,	O
ni	O
inal	O
ni	O
orile-ede	O
mauritania	B-LOC
leyin	O
ti	O
a	O
fi	O
esun	O
ipete-lati-gba-ijoba	O
kan	O
won	O
.	O
	
ojo	O
yii	O
,	O
tun	O
je	O
ayajo	O
ojo	O
ti	O
orile-ede	O
mauritania	B-LOC
gba	O
ominira	O
lowo	O
france	B-LOC
ni	O
odun	B-DATE
1960	I-DATE
,	O
le	O
gongo	O
sokan	O
awon	O
omo	O
orile-ede	O
mauritania	B-LOC
kan	O
ti	O
won	O
n	O
wa	O
idajo	O
ododo	O
fun	O
ipakupa	O
ti	O
won	O
pa	O
awon	O
okunrin	O
28	O
,	O
yii	O
ti	O
gbogbo	O
won	O
si	O
je	O
alawo	O
dudu	O
.	O
	
orile-ede	O
mauritania	B-LOC
ti	O
iwo-oorun	O
ile-adulawo	B-LOC
je	O
idapo	O
awon	O
larubawa	O
ati	O
awon	O
alawo	O
dudu	O
,	O
awon	O
egbe	O
ajafetoo	O
omoniyan	O
so	O
pe	O
awon	O
alawo	O
dudu	O
ti	O
n	O
dojuko	O
iyasoto	O
ati	O
ilokulo	O
fun	O
igba	O
pipe	O
.	O
	
aare	O
igbimo	O
awon	O
inal-france	B-ORG
,	O
youba	B-ORG
dianka	I-ORG
salaye	O
:	O
	
mo	O
fe	O
fi	O
han	O
wipe	O
apeere	O
ni	O
inal	O
je	O
;	O
	
opo	O
omo	O
""""""""""	O
inal	B-ORG
""""""""""	O
ni	O
o	O
ti	O
wa	O
ni	O
mauritania	B-LOC
.	O
	
awon	O
isele	O
abanileru	O
ti	O
waye	O
ni	O
azlatt	B-LOC
,	O
sony	B-LOC
male	I-LOC
,	O
wothie	B-LOC
,	O
walata	B-LOC
,	O
jreida	B-LOC
ati	O
ninu	O
afonifoji	O
.	O
	
ninu	O
ogba	O
awon	O
ologun	O
ni	O
inal	O
ati	O
agbegbe	O
,	O
re	O
won	O
pin	O
awon	O
ologun	O
yeleyele	O
,	O
won	O
ri	O
won	O
mole	O
ni	O
ooye	O
,	O
won	O
yinbon	O
lu	O
won	O
won	O
si	O
yegi	O
fun	O
won	O
ni	O
iranti	O
ominira	O
orile-ede	O
naa	O
lodun	B-DATE
1990	I-DATE
.	O
	
ni	O
ayajo	O
ojo	O
ominira	O
ti	O
odun	B-DATE
yii	I-DATE
,	O
awon	O
omo	O
orile-ede	O
mauritania	B-LOC
fi	O
okan	O
si	O
yiyan	O
ti	O
a	O
yan	O
egbe	O
agbaboolu	O
orile-ede	O
won	O
si	O
asekagba	O
idije	O
ife-eye	O
ti	O
awon	O
orile-ede	O
ile-adulawo	O
(	O
caf	B-ORG
)	O
ju	O
bi	O
won	O
se	O
se	O
si	O
awon	O
eni	O
igbagbe	O
,	O
""""""""""	O
awon	O
ologun	O
ti	O
won	O
wa	O
ninu	O
koto	O
aimo	O
	
ti	O
won	O
si	O
n	O
duro	O
de	O
isinku	O
ti	O
o	O
yeni	O
""""""""""	O
kaaw	B-PER
elimane	I-PER
bilbassi	I-PER
toure	I-PER
ti	O
i	O
se	O
olootu	O
ibudo	O
iroyin	O
ori	O
ayelujara	O
le	B-ORG
flambeau	I-ORG
ti	O
mauritania	B-LOC
ko	O
.	O
	
kine-fatim	B-PER
diop	I-PER
,	O
adari	O
ipolongo	O
amnesty	B-ORG
international	I-ORG
ni	O
iwo-oorun	O
ile-adulawo	B-LOC
,	O
soro	O
ni	O
odun	O
yii	O
nipa	O
itakora	O
ti	O
o	O
wa	O
ni	O
aarin	O
ohun	O
ti	O
o	O
ye	O
ki	O
o	O
je	O
ojo	O
iseranti-dunnu	O
ati	O
ohun	O
ti	O
opolopo	O
ebi	O
awon	O
olufarapa	O
n	O
ro	O
:	O
	
lodoodun	O
,	O
bi	O
awon	O
ti	O
won	O
dipo	O
mu	O
se	O
n	O
se	O
iranti	O
igunke	O
won	O
si	O
ipo	O
giga	O
pelu	O
idunnu	O
,	O
ebi	O
awon	O
olufarapa	O
maa	O
n	O
sunkun	O
,	O
ti	O
won	O
si	O
maa	O
n	O
fi	O
ehonu	O
han	O
pelu	O
ibanuje	O
fun	O
atunse	O
ati	O
idajo	O
ododo	O
.	O
	
awon	O
ti	O
o	O
wa	O
nipo	O
ase	O
kan	O
n	O
gbiyanju	O
lati	O
ri	O
apa	O
ominira	O
ti	O
ko	O
farahan	O
yii	O
mole	O
,	O
gege	O
bi	O
won	O
se	O
dibo	O
yan	O
ofin	O
idariji	O
ijoba	O
ni	O
ikoko	O
lodun	B-DATE
1993	I-DATE
ti	O
won	O
si	O
fidi	O
igbagbe	O
ijoba	O
mule	O
nipa	O
ipakupa	O
awon	O
ologun	O
naa	O
logbon	O
odun	O
seyin	O
.	O
	
ajo	O
ti	O
o	O
n	O
tako	O
aijiya	O
elese	O
ati	O
aisododo	O
ni	O
orile-ede	O
mauritania	B-LOC
forum	B-ORG
against	I-ORG
impunity	I-ORG
and	I-ORG
injustice	I-ORG
fi	O
ibanuje	O
han	O
lori	O
ijamba	O
awon	O
tegbon-taburo	O
kan	O
ti	O
a	O
yegi	O
fun	O
lale	O
ojo	O
buruku	O
esu	B-PER
gb'omi	O
mu	O
yii	O
.	O
	
laisi	O
ani-ani	O
,	O
epe	O
ja	O
awon	O
ologun	O
28	O
yen	O
loru	O
ojo	O
	
bi	O
i	O
ti	O
awon	O
tegbon-taburo	O
,	O
diallo	B-PER
oumar	I-PER
demba	I-PER
ati	O
aburoo	O
re	O
diallo	B-PER
ibrahima	I-PER
ti	O
a	O
yegi	O
fun	O
pelu	O
akosile	O
nomba	O
ti	O
o	O
tele	O
ara	O
won	O
ti	O
a	O
fi	O
gege	O
ko	O
si	O
won	O
lara	O
.	O
	
ohun	O
ti	O
o	O
mu	O
eyi	O
bani	O
ninu	O
je	O
ju	O
ni	O
fun	O
eni	O
lati	O
ri	O
iku	O
ti	O
o	O
pa	O
egbon	O
eni	O
.	O
	
awon	O
apani	O
se	O
ise	O
won	O
pe	O
,	O
won	O
ko	O
si	O
dawo	O
duro	O
leyin	O
ti	O
won	O
yegi	O
fun	O
won	O
,	O
won	O
tun	O
wo	O
okuu	O
won	O
nile	O
bee	O
naa	O
ni	O
won	O
si	O
n	O
jokoo	O
le	O
won	O
lori	O
.	O
	
awon	O
eni-ori-ko-yo	O
soro	O
sita	O
.	O
	
eri	O
tubo	O
n	O
tenu	O
awon	O
eni-ori-ko-yo	O
jade	O
leyin	O
ogbon	O
odun	O
.	O
	
mamadou	B-PER
sy	I-PER
je	O
apase	O
egbe-ologun	O
ninu	O
egbe	O
ologun	O
mauritania	B-LOC
,	O
o	O
ti	O
je	O
igbakeji	O
apase	O
,	O
ki	O
o	O
to	O
wa	O
di	O
apase	O
egbe	O
ologun	O
eka	O
kan	O
ki	O
won	O
to	O
mu	O
un	O
ni	O
ale	O
ojo	O
yen	O
.	O
	
ninu	O
iwee	O
re	O
,	O
""""""""""	O
orun-apaadi	O
ni	O
inal“	O
ti	O
a	O
te	O
jade	O
ni	O
odun	B-DATE
2000	I-DATE
,	O
o	O
sapejuwe	O
ijiya-oro	O
ti	O
o	O
je	O
,	O
nigba	O
ti	O
awon	O
apase	O
ologun	O
di	O
i	O
loju	O
so	O
o	O
mole	O
,	O
ti	O
won	O
si	O
ju	O
u	O
sinu	O
omi	O
idoti	O
rirun	O
.	O
	
ologun	O
miiran	O
ti	O
ori	O
ko	O
yo	O
lale	O
ojo	O
buruku	O
yii	O
tiraka	O
gba	O
france	B-LOC
lo	O
fun	O
itoju	O
leyin	O
ti	O
o	O
kuro	O
ni	O
ogba	O
ewon	O
pelu	O
iranwo	O
awon	O
ajo	O
onigbagbo	O
ti	O
o	O
n	O
tako	O
ifiyajeni	O
(	O
acat	B-ORG
lede	O
faranse	O
)	O
.	O
	
ni	O
ipo	O
ailoruko	O
o	O
jerii	O
si	O
iyasoto	O
eya	O
ti	O
o	O
ri	O
laaarin	O
odun	O
merinlelogun	O
ti	O
o	O
fi	O
sise	O
ologun	O
:	O
	
gege	O
bi	O
mo	O
se	O
ranti	O
,	O
nigba	O
ti	O
o	O
bere	O
si	O
i	O
ye	O
mi	O
,	O
mo	O
ti	O
maa	O
n	O
sakiyesi	O
pe	O
awon	O
alawo	O
dudu	O
ki	O
i	O
ni	O
eto	O
kankan	O
,	O
sugbon	O
awon	O
alawo	O
funfun	O
ara	O
mauritania	B-LOC
maa	O
n	O
ni	O
anfaani	O
ti	O
o	O
po	O
.	O
	
nibi	O
,	O
ninu	O
ogun	O
awon	O
adari	O
ipo	O
ijoba	O
,	O
ida	O
merin	O
pere	O
ni	O
won	O
je	O
alawo	O
dudu	O
.	O
	
ninu	O
egbe	O
ologun	O
,	O
alawo	O
dudu	O
kan	O
soso	O
ni	O
o	O
maa	O
n	O
wa	O
laaarin	O
ologun	O
mewaa	O
.	O
	
nigba	O
ikose	O
,	O
bi	O
omo	O
mauritania	B-LOC
alawo	O
funfun	O
kan	O
ko	O
ba	O
se	O
daadaa	O
,	O
won	O
a	O
si	O
bori	O
alawo	O
dudu	O
miiran	O
.	O
	
a	O
o	O
si	O
gbodo	O
fi	O
ehonu	O
han	O
	
o	O
se	O
apejuwe	O
awon	O
ifiyaorojeni	O
ti	O
oun	O
pelu	O
awon	O
ologun	O
miiran	O
ri	O
:	O
	
fun	O
apeere	O
,	O
won	O
gbe	O
koto	O
sinu	O
iyepe	O
,	O
won	O
si	O
ri	O
wa	O
mole	O
de	O
ibi	O
orun	O
,	O
ori	O
wa	O
o	O
se	O
e	O
yi	O
,	O
oju	O
wa	O
si	O
wa	O
ni	O
iha	O
oorun	O
.	O
	
ti	O
a	O
ba	O
si	O
gbiyanju	O
lati	O
pa	O
oju	O
de	O
,	O
awon	O
eso	O
a	O
da	O
iyepe	O
si	O
wa	O
.	O
	
won	O
a	O
si	O
wo	O
iboju	O
pada	O
.	O
	
maimouna	B-PER
alpha	I-PER
sy	I-PER
,	O
akowe	O
gbogboogbo	O
fun	O
egbe	B-ORG
oran	I-ORG
opo	I-ORG
ati	I-ORG
asaanu	I-ORG
omo-eniyan	I-ORG
,	O
ti	O
fi	O
igba	O
kan	O
ri	O
je	O
aya	O
ba	B-PER
baidy	I-PER
alassane	I-PER
,	O
ti	O
o	O
je	O
adari	O
awon	O
eso	O
ibode	O
tele	O
.	O
	
alpha	B-PER
sy	I-PER
so	O
pe	O
oko	O
re	O
ti	O
o	O
ti	O
di	O
oloogbe	O
wa	O
lara	O
awon	O
ti	O
won	O
pa	O
lodun	B-DATE
1990	I-DATE
.	O
	
osu	B-DATE
meta	I-DATE
ati	O
ojo	O
mewaa	O
ni	O
a	O
fi	O
wa	O
oko	O
mi	O
,	O
sugbon	O
pabo	O
ni	O
o	O
ja	O
si	O
	
awon	O
eso-ibode	O
so	O
fun	O
wa	O
pe	O
aisan	O
okan	O
lo	O
pa	O
a	O
,	O
ti	O
eyi	O
ko	O
si	O
je	O
otito	O
.	O
	
won	O
mu	O
awon	O
to	O
jerii	O
pelu	O
re	O
,	O
won	O
so	O
won	O
,	O
won	O
si	O
fi	O
iya	O
oro	O
je	O
won	O
pelu	O
re	O
.	O
	
ni	O
iwaju	O
won	O
ni	O
won	O
ti	O
pa	O
a	O
.	O
	
""""""""""	O
ko	O
tun	O
gbodo	O
sele	O
mo	O
""""""""""	O
lodun	O
yii	O
ni	O
ojo	O
kejidinlogbon	O
,	O
awon	O
omo	O
mauritania	B-LOC
ti	O
won	O
je	O
asikiri	O
fi	O
ehonu	O
han	O
niwaju	O
embasi	O
mauritania	B-LOC
ni	O
ilu	O
paris	B-LOC
,	O
ni	O
orile-ede	O
france	B-LOC
lori	O
aifiyesi	O
ijoba	O
nipa	O
isele	O
oro	O
yii	O
.	O
	
kardiata	B-PER
malick	I-PER
diallo	I-PER
,	O
ti	O
o	O
je	O
igbakeji	O
,	O
so	O
oro	O
arojinle	O
ni	O
ile	O
igbimo	O
asofin	O
mauritania	B-LOC
lati	O
maa	O
je	O
ki	O
awon	O
eniyan	O
gbagbe	O
,	O
ti	O
o	O
si	O
fi	O
esun	O
kan	O
aare	O
ti	O
o	O
wa	O
lori	O
oye	O
pe	O
o	O
n	O
daabo	O
bo	O
awon	O
onise-ibi	O
naa	O
,	O
ti	O
won	O
si	O
n	O
dipo	O
giga	O
mu	O
ninu	O
ijoba	O
nigba	O
ti	O
won	O
ko	O
ti	O
i	O
wa	O
nnkan	O
se	O
si	O
eto	O
awon	O
olufarapa	O
:	O
	
bi	O
o	O
tile	O
je	O
pe	O
iwo	O
ko	O
ni	O
o	O
se	O
ise-ibi	O
ti	O
o	O
ko	O
abaawon	O
ba	O
gbogbo	O
ojo	B-DATE
28	I-DATE
osu	I-DATE
belu	I-DATE
je	O
,	O
iwo	O
ni	O
o	O
ye	O
ki	O
o	O
wa	O
ojutuu	O
si	O
eto	O
awon	O
olufarapa	O
si	O
otito	O
ati	O
ododo	O
	
awon	O
orile-ede	O
olokiki	O
ati	O
awon	O
eeyan	O
nla	O
ki	O
i	O
gbiyanju	O
lati	O
pa	O
isele	O
aburu	O
inu	O
itan-an	O
won	O
re	O
,	O
dipo	O
eyi	O
won	O
maa	O
n	O
fi	O
han	O
aye	O
ki	O
gbogbo	O
eniyan	O
le	O
ranti	O
ki	O
won	O
si	O
so	O
pe	O
""""""""""	O
ko	O
tun	O
gbodo	O
sele	O
mo	O
""""""""""	O
.	O
	
ogbeni	O
aare	O
,	O
akosoo	O
re	O
ti	O
se	O
amulo	O
ofin	O
iyasoto	O
ati	O
iyokuro	O
eya	O
.	O
	
ni	O
osu	B-DATE
owara	I-DATE
odun	I-DATE
2018	I-DATE
,	O
ninu	O
awon	O
adari	O
ipo	O
ijoba	O
24	O
,	O
marun-un	O
pere	O
ni	O
